"DATA","ABERTURA","FECHAMENTO","VARIAÇÃO","MÍNIMO","MÁXIMO","VOLUME"
"08/05/2017","25,41","25,12","-1,19","24,89","25,45","34,32M"
"05/05/2017","24,44","25,42","5,07","24,11","25,52","47,14M"
"04/05/2017","24,71","24,19","-2,03","24,05","25,03","43,65M"
"03/05/2017","25,64","24,69","-4,30","24,58","25,86","77,70M"
"02/05/2017","25,00","25,80","3,36","25,00","25,80","65,93M"
"28/04/2017","24,28","24,97","2,50","24,13","24,97","71,09M"
"27/04/2017","24,27","24,36","0,68","24,15","24,47","61,73M"
"26/04/2017","24,36","24,19","1,41","24,03","24,39","109,79M"
"25/04/2017","23,45","23,86","1,98","23,33","24,03","82,36M"
"24/04/2017","23,40","23,39","1,26","23,21","23,65","52,51M"
"20/04/2017","23,22","23,10","1,08","22,87","23,32","46,87M"
"19/04/2017","23,20","22,85","-0,32","22,84","23,42","61,82M"
"18/04/2017","22,40","22,93","3,37","22,25","23,09","95,81M"
"17/04/2017","21,70","22,18","2,48","21,59","22,18","59,48M"
"13/04/2017","22,22","21,64","-2,58","21,64","22,35","40,87M"
"12/04/2017","22,75","22,22","-1,77","22,20","22,76","68,55M"
"11/04/2017","22,84","22,62","0,28","22,17","22,84","42,95M"
"10/04/2017","23,05","22,55","-1,43","22,43","23,27","37,71M"
"07/04/2017","22,98","22,88","-0,04","22,77","23,16","121,13M"
"06/04/2017","23,59","22,89","-3,79","22,66","23,79","206,03M"
"05/04/2017","25,01","23,79","-5,08","23,72","25,39","76,45M"
"04/04/2017","25,22","25,07","-0,58","24,98","25,41","27,07M"
"03/04/2017","25,36","25,21","0,14","24,71","25,49","45,29M"
"31/03/2017","25,67","25,18","-1,92","25,18","26,00","34,40M"
"30/03/2017","25,24","25,67","1,84","25,20","25,95","63,04M"
"29/03/2017","26,04","25,20","-2,36","24,97","26,13","82,07M"
"28/03/2017","25,90","25,81","-7,41","25,65","26,90","183,62M"
"27/03/2017","27,95","27,88","-0,26","27,55","28,13","38,80M"
"24/03/2017","27,77","27,95","-0,07","27,64","28,14","42,07M"
"23/03/2017","27,46","27,97","1,19","27,46","28,15","65,74M"
"22/03/2017","27,77","27,64","-1,59","27,52","28,41","64,60M"
"21/03/2017","28,68","28,09","-2,47","27,89","29,21","29,01M"
"20/03/2017","28,19","28,80","1,54","28,19","29,40","35,86M"
"17/03/2017","29,32","28,36","-1,89","28,36","29,63","76,54M"
"16/03/2017","29,71","28,91","-1,70","28,85","29,94","42,66M"
"15/03/2017","29,25","29,41","0,97","28,89","29,69","44,90M"
"14/03/2017","29,05","29,13","-0,96","29,05","29,71","35,80M"
"13/03/2017","28,98","29,41","1,96","28,80","29,66","36,59M"
"10/03/2017","29,38","28,85","-1,00","28,67","30,01","65,62M"
"09/03/2017","29,14","29,14","-1,99","29,01","29,77","41,73M"
"08/03/2017","31,00","29,73","-3,49","29,67","31,00","46,85M"
"07/03/2017","30,80","30,80","-1,34","30,60","31,59","28,94M"
"06/03/2017","31,22","31,22","-1,21","31,22","31,88","32,37M"
"03/03/2017","31,08","31,60","1,88","31,08","31,87","27,74M"
"02/03/2017","31,05","31,02","-1,25","30,83","31,47","48,37M"
"01/03/2017","31,80","31,41","0,41","31,16","31,92","39,09M"
"24/02/2017","31,43","31,29","-0,46","30,98","31,97","44,29M"
"23/02/2017","32,19","31,43","-2,15","31,33","32,71","32,48M"
"22/02/2017","31,87","32,12","0,23","31,69","32,18","37,62M"
"21/02/2017","31,11","32,05","2,59","30,96","32,05","51,50M"
"20/02/2017","31,18","31,24","-0,72","30,78","31,52","45,57M"
"17/02/2017","31,77","31,47","-0,95","31,19","31,95","34,85M"
"16/02/2017","32,24","31,77","-2,27","31,61","32,90","54,86M"
"15/02/2017","31,42","32,51","4,23","31,41","32,84","52,28M"
"14/02/2017","32,14","31,19","-3,68","31,19","32,40","52,43M"
"13/02/2017","31,59","32,38","3,10","31,16","32,58","32,42M"
"10/02/2017","29,60","31,40","5,80","29,60","31,63","47,34M"
"09/02/2017","29,14","29,68","2,13","29,09","30,09","36,80M"
"08/02/2017","28,77","29,06","1,01","28,40","29,14","24,43M"
"07/02/2017","29,41","28,77","-0,94","28,75","29,45","24,74M"
"06/02/2017","29,55","29,05","-1,21","28,89","29,55","18,47M"
"03/02/2017","29,32","29,40","0,62","28,73","29,64","30,86M"
"02/02/2017","28,95","29,22","0,53","28,70","29,47","15,72M"
"01/02/2017","28,60","29,06","1,95","28,55","29,27","21,96M"
"31/01/2017","27,95","28,51","1,59","27,68","28,59","22,11M"
"30/01/2017","28,78","28,06","-2,50","27,98","28,78","16,41M"
"27/01/2017","29,00","28,78","-0,91","28,78","29,15","23,96M"
"26/01/2017","29,27","29,05","2,51","28,74","29,32","33,00M"
"24/01/2017","29,14","28,34","-1,98","28,12","29,15","34,55M"
"23/01/2017","28,30","28,91","2,95","28,13","29,05","24,05M"
"20/01/2017","27,82","28,08","1,75","27,50","28,49","26,38M"
"19/01/2017","28,65","27,60","-3,10","27,50","28,71","47,72M"
"18/01/2017","29,56","28,48","-3,67","28,34","29,56","34,45M"
"17/01/2017","28,75","29,56","2,27","28,46","29,76","51,52M"
"16/01/2017","28,60","28,91","1,53","28,31","29,05","21,19M"
"13/01/2017","28,67","28,47","-0,32","28,13","28,85","32,92M"
"12/01/2017","27,94","28,56","5,02","27,66","28,76","49,83M"
"11/01/2017","27,32","27,20","0,64","26,24","27,35","35,79M"
"10/01/2017","27,26","27,02","-0,17","26,86","27,33","22,07M"
"09/01/2017","26,43","27,07","1,36","26,04","27,27","44,49M"
"06/01/2017","26,82","26,71","-0,44","26,33","26,82","21,73M"
"05/01/2017","26,87","26,82","0,12","26,39","27,08","28,31M"
"04/01/2017","26,32","26,79","0,46","26,32","26,79","30,17M"
"03/01/2017","26,10","26,67","3,56","25,99","26,67","37,94M"
"02/01/2017","25,78","25,75","-0,10","25,53","26,15","13,61M"
