"DATA","ABERTURA","FECHAMENTO","VARIAÇÃO","MÍNIMO","MÁXIMO","VOLUME"
"09/03/2017","25,99","25,99","0,20","25,04","26,33","225,27M"
"08/03/2017","26,88","25,94","-2,59","25,69","27,00","151,47M"
"07/03/2017","26,63","26,63","-0,58","26,52","27,44","178,37M"
"06/03/2017","26,78","26,78","-2,26","26,44","27,14","171,08M"
"03/03/2017","27,46","27,40","1,14","27,00","27,81","188,08M"
"02/03/2017","28,68","27,09","-5,15","27,00","28,93","188,32M"
"01/03/2017","28,46","28,56","1,38","28,29","28,74","93,22M"
"24/02/2017","27,68","28,18","-1,36","27,56","29,20","283,01M"
"23/02/2017","30,30","28,56","-4,38","28,24","30,35","363,31M"
"22/02/2017","30,42","29,87","-2,39","29,30","30,42","202,94M"
"21/02/2017","31,72","30,60","-2,44","30,38","32,10","194,70M"
"20/02/2017","30,91","31,37","6,93","30,81","31,48","188,36M"
"17/02/2017","28,94","29,34","0,89","28,75","29,54","173,09M"
"16/02/2017","29,09","29,08","-0,15","28,95","29,66","153,47M"
"15/02/2017","29,88","29,12","-1,69","29,01","29,92","194,80M"
"14/02/2017","30,60","29,62","-3,94","29,30","30,62","139,04M"
"13/02/2017","29,46","30,84","9,18","29,30","30,87","343,04M"
"10/02/2017","27,69","28,24","5,53","27,64","28,24","141,08M"
"09/02/2017","26,28","26,76","1,60","26,06","27,00","106,96M"
"08/02/2017","26,51","26,34","1,16","25,87","26,54","101,08M"
"07/02/2017","26,38","26,04","1,07","25,90","26,98","113,29M"
"06/02/2017","26,40","25,76","-2,25","25,72","26,50","92,59M"
"03/02/2017","27,56","26,36","-6,28","26,17","27,56","182,62M"
"02/02/2017","27,91","28,12","-0,70","27,91","28,80","113,80M"
"01/02/2017","28,16","28,32","2,21","28,14","28,86","168,34M"
"31/01/2017","28,16","27,71","-0,22","27,65","28,37","113,23M"
"30/01/2017","28,61","27,77","-4,30","27,68","28,84","87,88M"
"27/01/2017","28,83","29,02","0,30","28,77","29,45","94,23M"
"26/01/2017","29,64","28,93","-1,55","28,93","29,82","154,39M"
"24/01/2017","29,34","29,39","2,46","28,65","29,90","157,72M"
"23/01/2017","27,74","28,68","3,77","27,72","28,83","124,17M"
"20/01/2017","26,69","27,64","2,00","26,65","27,93","172,12M"
"19/01/2017","27,56","27,10","-1,99","26,72","27,57","143,74M"
"18/01/2017","26,13","27,65","5,04","26,13","28,15","405,43M"
"17/01/2017","26,89","26,32","-3,93","26,26","26,95","158,53M"
"16/01/2017","26,87","27,40","2,68","26,87","27,65","55,32M"
"13/01/2017","25,74","26,69","3,06","25,58","26,87","117,32M"
"12/01/2017","25,90","25,89","3,23","25,58","26,20","142,36M"
"11/01/2017","24,81","25,08","2,07","24,40","25,14","86,98M"
"10/01/2017","23,61","24,58","7,70","23,61","24,58","87,13M"
"09/01/2017","22,65","22,82","2,04","22,62","23,12","78,18M"
"06/01/2017","22,64","22,36","-2,66","22,27","22,90","94,57M"
"05/01/2017","22,37","22,97","3,81","22,20","23,16","92,22M"
"04/01/2017","22,44","22,13","-1,80","21,84","22,59","47,51M"
"03/01/2017","21,97","22,54","4,43","21,87","22,54","125,96M"
"02/01/2017","21,77","21,58","-2,41","21,57","21,95","24,34M"
